Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
DE,F11,0.27,597.55,589.35,574.9,551.04,546.21,523.54,515.64,494.76,478.8,461.51,447.93,429.72,414.36,397.46,389.46,368.04,356.16,339.82,332.38,315.26,300.24,277.29,268.96,253.67,244.4,230.62,223.94,212.45,202.57,197.64,193.49,185.66,175.89,165.7,161.79,156.65,149.92,145.54,139.24,132.09,127.68,124.89,120.34,114.92,111.14,107.62,105.27,98.45,94.88,92.6,91.87,86.79,82.79,78.79,75.57,74.02,71.25,69.04,66.61,64.71,62.66,60.49,58.41,56.48,53.98,51.5,47.62,45.89,45.0,43.16,40.9,40.31,38.3,37.45,35.85,34.62,34.06,32.95,32.48,31.26,29.67,28.89,27.73,26.82,25.73,24.66,24.1,23.52,22.48,21.04,20.81,20.13,19.38,18.31,17.19,16.7,15.78,15.28,14.78,14.14
DE,F12,0.34,549515211.2,539969374.79,532533046.35,514855593.02,493609565.86,478132118.39,443302998.05,414772291.18,390457684.77,361865640.38,325066374.62,314080032.12,271328306.09,258670888.27,238922669.4,215844564.33,197399513.41,184454122.24,163152174.89,147654792.29,136167536.18,123036517.86,119337241.55,114173377.28,106449957.08,100970341.15,97621173.49,90413779.78,83820254.63,77187587.11,73275726.23,66617674.83,60718128.22,56922899.61,53134686.54,48613355.54,45680498.98,40667818.3,37948727.65,35151299.72,32924815.6,28461999.55,27169938.89,25907360.88,23845277.75,20539156.11,18331856.36,16534006.8,13473365.78,11916900.59,11225122.12,10426532.16,10045943.57,9380506.21,7861202.34,7232335.84,6892692.76,6220124.9,5641214.72,5121365.18,4518247.94,4033998.85,3881426.29,3720368.06,3109067.87,2868638.67,2250290.13,2065045.13,1948665.0,1795975.62,1712036.23,1551773.0,1325951.86,1153854.9,1016281.46,853397.85,760462.74,692955.84,620145.51,568298.96,501925.69,413701.1,365834.82,346374.67,303097.92,267141.55,231917.23,207345.16,173321.17,148199.73,125291.21,108642.22,99992.26,97491.15,79913.7,74301.56,62674.89,52867.29,48214.29,38867.25
DE,F13,0.38,1114260943.88,1082105113.18,1053519564.59,1010525823.58,969154811.14,925269154.44,907445505.9,832702026.05,782902266.51,710884365.37,661777115.99,621240376.31,577592539.89,538718921.44,485129247.86,454493436.45,430924262.79,382692869.7,357522857.63,340302036.45,314129560.81,288899456.51,269443646.67,242653511.89,229483793.78,222317981.45,204772264.06,190479878.18,168480605.39,159844281.22,150889073.71,135405830.25,127540579.24,120459608.92,108411181.38,101806478.11,99512645.15,90005891.09,84406955.29,75995952.93,70110544.3,65120636.72,61166958.22,58352543.19,54098305.27,49000877.33,44685991.62,43084140.62,39870142.8,37617596.19,34538565.41,30672343.34,27940981.99,26147336.84,24486763.62,23540959.94,21381868.88,20330154.22,18453289.51,16665152.46,15906557.82,14513742.58,13358171.85,12389409.01,11068149.1,10518103.73,9894978.77,9068678.1,8613220.89,7754950.07,7157992.5,6219886.21,6082060.93,5603847.84,5312901.09,4869226.45,4532099.02,4312048.7,3750157.64,3487022.95,3253871.57,2944738.46,2551007.73,2466673.1,2241469.39,2054407.77,1791025.53,1664917.96,1486205.42,1459002.21,1412688.23,1324850.95,1237730.36,1142574.22,1038510.63,969114.06,899712.08,782186.58,714995.29,670535.81
DE,F14,1.36,79.85,53.11,34.15,28.23,25.36,20.98,20.35,12.1,10.08,8.7,8.49,8.07,6.58,6.19,5.79,5.54,5.54,5.12,4.92,4.53,4.21,3.86,3.8,3.76,3.62,3.43,3.4,3.4,3.3,3.01,2.87,2.69,2.64,2.45,2.43,2.36,2.05,1.95,1.79,1.77,1.73,1.62,1.46,1.36,1.36,1.27,1.27,1.25,1.22,1.21,1.17,1.17,1.17,1.16,1.13,1.11,1.11,1.08,1.08,1.05,1.05,1.05,1.05,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
DE,F15,0.16,0.15,0.13,0.1,0.08,0.07,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,F16,0.08,1.36,0.08,-0.15,-0.27,-0.38,-0.47,-0.56,-0.68,-0.73,-0.76,-0.83,-0.9,-0.93,-0.94,-0.95,-0.96,-0.98,-0.99,-1.0,-1.0,-1.0,-1.01,-1.01,-1.01,-1.01,-1.02,-1.02,-1.02,-1.02,-1.02,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03
DE,F17,0.09,2.83,2.38,2.05,1.85,1.62,1.27,1.17,1.02,0.94,0.91,0.9,0.89,0.85,0.82,0.81,0.75,0.73,0.71,0.7,0.63,0.63,0.61,0.61,0.59,0.55,0.55,0.53,0.53,0.52,0.52,0.52,0.52,0.49,0.49,0.49,0.49,0.48,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
DE,F18,0.1,50.25,43.33,30.25,27.28,23.23,19.03,16.76,13.54,11.86,11.67,11.25,10.6,10.36,9.57,9.38,9.32,9.29,9.13,9.03,7.41,7.38,7.38,7.26,7.16,6.69,5.72,5.71,5.56,5.1,5.02,5.02,5.02,4.93,4.88,4.55,4.49,4.45,4.43,4.43,4.35,4.29,3.95,3.94,3.7,3.7,3.67,3.57,3.54,3.54,3.53,3.53,3.52,3.52,3.52,3.48,3.43,3.42,3.42,3.41,3.41,3.36,3.3,3.3,3.28,3.27,3.27,3.26,3.25,3.24,3.24,3.23,3.1,3.1,3.08,3.08,3.07,3.07,3.07,3.06,3.05,3.05,3.05,3.04,3.04,3.04,3.04,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.01,3.01,3.01,3.01,3.01
GA,F1,0.14,68225.15,65806.41,63503.51,61154.68,58031.84,55787.31,54825.38,52716.4,51566.11,50745.04,49032.94,48472.36,46952.63,46177.35,45286.47,44646.62,43360.08,42706.48,41340.16,39540.83,38784.08,37628.67,37027.28,36326.48,35451.1,34301.3,33927.94,33311.32,32457.08,32286.88,31985.14,31491.93,31006.95,30452.62,29868.23,29519.35,29169.09,28477.14,28154.22,27729.86,27587.64,27329.72,27190.27,26765.01,26385.75,26219.35,25846.41,25553.15,25272.08,24929.09,24535.01,24108.98,23686.04,23476.86,23143.01,23122.93,22930.11,22706.93,22525.48,22134.46,21860.97,21702.7,21437.35,21107.21,20915.5,20663.95,20508.45,20152.15,20040.35,19717.33,19682.78,19249.02,19207.98,19149.68,19088.15,18885.84,18748.5,18370.01,18301.96,18197.88,17981.06,17841.77,17754.34,17571.97,17360.56,17263.48,17170.67,16994.84,16769.35,16686.17,16531.69,16375.92,16195.77,16180.1,16119.65,16039.46,15908.59,15751.05,15643.48,15568.83
GA,F2,0.17,21781725902571.87,11002529736333.34,3003784637249.26,816949559374.72,612444760488.24,125824127903.88,48273516362.96,33394019846.94,19409783336.03,11654281307.35,10418639589.84,10252235696.63,5309315070.81,4686389551.37,4404673665.65,4384801399.05,2973506236.72,2953744360.74,228509187.88,227388704.97,132707073.08,130394069.18,128004549.66,127797236.22,29885015.43,16532549.49,16051459.12,5580526.5,2814516.8,1461584.42,850492.2,710468.44,545320.18,190186.88,189764.88,173689.74,98787.2,93960.25,24618.3,22832.4,19291.41,18838.34,18727.11,17559.37,17472.32,12639.31,12550.68,7020.02,6926.43,5354.17,4529.68,4451.39,4400.88,4398.84,3280.62,3275.62,3258.88,3257.37,3256.74,1837.98,1837.31,1835.75,1835.34,1243.77,104.29,103.58,103.19,103.04,98.41,96.47,95.66,90.83,89.57,89.32,89.22,88.25,85.49,85.04,83.41,78.22,77.53,77.53,70.91,70.42,69.77,68.16,67.98,67.75,67.41,66.77,66.5,66.4,65.55,65.28,65.15,64.02,63.79,63.28,63.18,63.07
GA,F3,0.49,146274.74,121271.45,106483.81,95072.68,87479.08,87071.47,82036.26,78537.38,75293.39,70709.8,69813.72,68002.48,67328.73,65253.82,64825.98,63814.21,62729.22,61144.34,59406.11,58670.55,56020.62,55197.18,54074.33,53978.56,53352.4,51778.15,51362.81,50650.35,50017.75,49333.91,49100.38,48760.4,48740.0,48578.76,47860.21,47711.41,47474.52,46617.57,46432.47,46249.29,45988.25,45835.7,45798.08,45583.39,45176.32,44744.77,43841.97,43642.41,43280.04,43046.41,42758.34,42170.2,41440.44,40691.08,40624.76,40305.66,40283.06,40249.62,39475.97,39475.97,39435.71,39347.85,39204.43,39191.35,39063.09,38952.55,38616.08,38603.06,38167.03,38010.49,37921.06,37441.78,37196.66,36911.59,36911.59,36893.72,36848.36,36389.06,36339.63,36253.81,36238.78,36169.05,35796.86,35731.12,35407.39,35229.32,35214.39,34946.16,34913.15,34888.19,34704.99,34529.18,34350.43,34322.06,34103.89,33910.76,33831.32,33758.56,33632.92,33431.67
GA,F4,0.13,87.82,85.88,85.32,84.67,84.26,83.91,83.43,82.85,82.59,82.34,81.83,81.32,81.11,80.0,79.69,79.56,79.21,78.85,78.39,78.13,77.97,77.34,76.67,76.2,76.07,75.85,75.55,75.45,75.17,74.63,74.63,74.63,74.55,73.84,73.58,73.51,73.24,73.18,72.78,72.15,71.9,71.73,71.72,71.51,71.44,71.19,71.08,70.97,70.97,70.97,70.94,70.76,70.29,70.29,70.01,69.84,69.11,69.03,68.87,68.85,68.85,68.85,68.56,68.56,68.51,68.51,68.23,67.86,67.86,67.82,67.62,67.6,67.47,67.18,67.07,66.78,66.78,66.64,66.64,66.63,66.56,66.39,66.32,66.27,66.27,66.18,66.05,65.99,65.99,65.88,65.7,65.53,65.32,65.32,65.31,65.17,65.03,64.96,64.89,64.84
GA,F5,0.16,258590390.17,229944452.83,210113763.26,195757905.35,188383143.75,179819997.48,174087686.47,168425019.12,162337606.77,149387237.73,141831119.09,135819905.84,132625717.45,127343410.38,119810086.94,114324353.84,112629284.33,108819180.56,105337499.76,99729890.98,96235439.2,94409974.76,88021856.48,85756540.94,84720743.69,81479446.01,75848786.41,74739111.04,73548634.63,70138918.98,68230296.67,66512319.61,64551521.93,64351043.95,62920578.85,61589199.14,59947937.76,58489795.8,57535462.35,56879425.18,56316616.99,54598882.64,51068918.8,50382482.31,49589906.4,47521114.74,46256925.99,44552357.13,43634070.51,42210507.56,41806514.31,41362561.87,40641196.78,39679077.69,39028265.04,38168046.64,37622470.79,36527283.41,35704498.15,35261620.65,34665932.49,33868563.57,33060845.11,32182746.87,31660863.82,31296213.43,30749900.31,30074433.3,29783282.25,29566472.85,29393956.09,28558116.35,28111210.65,27897812.5,27499043.16,27026569.66,26323594.22,26270967.98,25859389.94,25231461.8,24875538.66,24757888.35,24442921.23,24176129.46,23884103.28,23680922.03,23485384.8,23240404.55,23017656.89,22469510.2,22125353.05,21384296.25,21294729.28,21153438.91,20962712.82,20577306.97,20019458.83,19881708.4,19868514.29,18923466.19
GA,F6,0.14,69005.32,65506.1,63029.39,60913.67,59031.63,57395.12,56113.51,54405.63,52658.22,50678.28,49392.41,48319.96,46737.36,45591.51,44491.81,43399.31,42338.53,40798.67,39622.89,39119.21,38310.35,37193.99,36087.62,35458.82,34972.37,34251.2,33706.38,33491.94,32924.51,32777.28,31964.16,31664.1,31076.56,30787.72,30381.62,30062.69,29552.97,28733.8,28370.02,27954.84,27506.29,27329.74,26693.95,26449.05,26223.91,25640.89,25366.21,25028.21,24609.09,24298.39,23909.71,23750.31,23415.55,23072.64,22708.94,22307.28,22074.76,21917.94,21530.31,21260.01,21090.92,21009.4,20913.27,20647.45,20511.86,20314.57,20247.49,19952.38,19718.19,19493.24,19277.09,19095.72,19061.78,18857.51,18647.83,18626.33,18608.26,18509.66,18271.26,18074.22,17996.5,17667.64,17591.52,17475.04,17347.42,17259.18,17161.1,17097.18,17052.59,16885.45,16737.8,16513.7,16352.9,16156.13,16085.05,16014.7,15834.84,15775.55,15737.79,15661.2
GA,F7,0.17,128.71,119.33,114.91,107.77,96.3,89.67,84.24,79.76,77.27,72.88,69.13,65.96,63.9,61.34,58.79,54.78,52.8,51.73,48.73,46.81,46.21,43.32,41.94,40.33,38.7,36.95,35.88,35.3,34.45,33.74,32.7,31.44,30.81,30.31,29.56,28.82,28.19,27.88,26.86,26.75,26.35,25.51,25.14,24.84,24.36,23.66,22.96,22.85,22.22,21.94,21.73,21.71,21.22,21.13,20.66,20.61,20.24,19.89,19.7,19.4,18.21,18.06,17.7,17.64,17.62,17.42,17.43,17.14,16.99,16.96,16.92,16.68,16.35,15.61,15.5,15.32,15.03,14.96,14.56,14.36,13.8,13.7,13.5,13.38,12.83,12.71,12.44,12.37,12.0,11.71,11.69,11.6,11.55,11.34,11.28,11.25,11.04,10.93,10.95,10.85
GA,F8,0.14,-2047.35,-2438.02,-2768.71,-3058.41,-3182.16,-3256.73,-3394.41,-3492.65,-3585.76,-3689.4,-3765.2,-3814.47,-3928.43,-3985.15,-4057.26,-4102.96,-4178.42,-4283.72,-4351.67,-4393.2,-4477.49,-4580.7,-4640.81,-4711.1,-4760.77,-4826.29,-4887.73,-4954.36,-5012.68,-5063.08,-5092.24,-5133.29,-5191.59,-5258.71,-5297.78,-5351.84,-5370.42,-5417.33,-5464.64,-5499.9,-5518.04,-5561.83,-5579.35,-5614.02,-5650.8,-5731.82,-5799.5,-5830.63,-5872.75,-5915.12,-5929.2,-5969.44,-5995.64,-6060.18,-6139.06,-6160.35,-6213.74,-6241.3,-6254.28,-6279.09,-6295.05,-6352.03,-6366.48,-6418.8,-6446.41,-6492.39,-6512.87,-6539.31,-6584.98,-6602.89,-6615.33,-6657.05,-6677.7,-6698.27,-6750.59,-6792.55,-6820.57,-6864.55,-6879.49,-6897.18,-6925.41,-6960.85,-6973.84,-7007.52,-7064.43,-7101.66,-7110.23,-7118.21,-7165.78,-7203.41,-7216.27,-7239.77,-7274.99,-7283.66,-7304.18,-7347.88,-7380.69,-7394.41,-7404.01,-7428.33
