Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
DE,F1,0.3211371898651123,67529.51805883585,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31831.846155821913,31618.99245852029,29068.576017938918,29068.576017938918,29068.576017938918,17107.618391467393,17107.618391467393,17107.618391467393,17107.618391467393,17107.618391467393,17107.618391467393,17107.618391467393,17107.618391467393,17107.618391467393,14353.605343299132,14353.605343299132,14353.605343299132,14353.605343299132,14353.605343299132,14353.605343299132,13979.073107859747,13979.073107859747,13979.073107859747,13979.073107859747,13979.073107859747,13979.073107859747,13107.813155261869,13107.813155261869,13107.813155261869,13080.260417796433,13080.260417796433,11420.992590318743,9495.718720524033,9495.718720524033,9495.718720524033,9495.718720524033,9495.718720524033,9495.718720524033,9495.718720524033,8644.44989723753,8644.44989723753,7048.37145443872,7048.37145443872,7048.37145443872,7048.37145443872,7048.37145443872,7048.37145443872,7048.37145443872,6815.246827051359,6815.246827051359,6533.305475430447,6533.305475430447,6446.690776385666,5298.187149153594,5202.125445503333,5202.125445503333,4595.7019037893115,4210.162254314684,4210.162254314684,4210.162254314684,4210.162254314684,4170.3732625709645,4170.3732625709645,4170.3732625709645,3942.5148663747063,3942.5148663747063,3555.30645974336,3196.2538789768596,3196.2538789768596,3196.2538789768596,3196.2538789768596,3196.2538789768596,2634.769495645483,2328.8736965039
DE,F1,0.47971439361572266,64263.258033179336,64263.258033179336,64263.258033179336,64263.258033179336,64263.258033179336,51739.81596726761,51739.81596726761,51739.81596726761,32471.55366573895,32471.55366573895,32471.55366573895,32160.404841620442,32160.404841620442,32160.404841620442,32160.404841620442,32160.404841620442,32160.404841620442,32160.404841620442,32160.404841620442,31230.653620013654,31230.653620013654,31230.653620013654,27844.14535706387,23134.15026486593,23134.15026486593,23134.15026486593,23134.15026486593,23134.15026486593,23134.15026486593,23089.15637421355,23089.15637421355,18925.824600626354,18925.824600626354,18925.824600626354,17158.165363949523,17158.165363949523,17158.165363949523,17158.165363949523,17158.165363949523,11465.188928274096,11465.188928274096,11465.188928274096,11465.188928274096,11465.188928274096,11465.188928274096,11465.188928274096,11465.188928274096,11465.188928274096,11392.646211225065,11392.646211225065,11392.646211225065,10326.56746165658,10326.56746165658,10124.999245946967,10124.999245946967,10124.999245946967,8626.601479452735,8626.601479452735,8626.601479452735,8626.601479452735,8626.601479452735,8626.601479452735,7665.629485620805,7665.629485620805,7665.629485620805,7665.629485620805,6288.179672966535,5657.229234499043,5657.229234499043,5657.229234499043,5657.229234499043,5657.229234499043,4609.224387486674,4609.224387486674,4609.224387486674,4609.224387486674,4609.224387486674,4609.224387486674,4584.486938617791,4563.907403390598,4353.278764052951,4353.278764052951,4353.278764052951,4156.95702556413,4120.185010631958,3785.727600055136,3718.3014116381296,3718.3014116381296,3121.428480336039,3121.428480336039,3121.428480336039,2433.65648363899,2433.65648363899,2433.65648363899,2433.65648363899,2433.65648363899,1915.6628160949826,1915.6628160949826,1915.6628160949826,1915.6628160949826
DE,F1,0.3650226593017578,71864.70663645637,71864.70663645637,71864.70663645637,58672.039520722974,53906.55544358315,47251.244986886806,47251.244986886806,47251.244986886806,41244.27038173818,41244.27038173818,41244.27038173818,41224.41070410877,41224.41070410877,41224.41070410877,41224.41070410877,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,30055.93029993552,26676.5937323233,26676.5937323233,26676.5937323233,26676.5937323233,26468.702455854087,26468.702455854087,22082.54712009138,22082.54712009138,22082.54712009138,21506.73569231891,21506.73569231891,20114.622965046696,20114.622965046696,20114.622965046696,14089.441360573492,14089.441360573492,14089.441360573492,14089.441360573492,14089.441360573492,14089.441360573492,14089.441360573492,12457.297784855182,12029.503639144645,12029.503639144645,11132.667033504837,11132.667033504837,11132.667033504837,8993.638879997232,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,7015.4065045680645,6286.492688492185,6286.492688492185,5924.426956088542,5748.947688197673,5748.947688197673,5748.947688197673,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,4238.678325830958,3175.373599039346,3175.373599039346,3175.373599039346,3175.373599039346,3175.373599039346,2549.128225239158,2549.128225239158,2549.128225239158,2549.128225239158,2549.128225239158,2549.128225239158,2549.128225239158,2549.128225239158,2549.128225239158
DE,F1,0.34108757972717285,62918.36423693809,62918.36423693809,58684.1361511876,56581.60452602194,51514.1841933727,51514.1841933727,51514.1841933727,51514.1841933727,49929.85100646796,47182.02010871157,47182.02010871157,47182.02010871157,47182.02010871157,46643.82067955508,32397.9681743535,32397.9681743535,32397.9681743535,32397.9681743535,32397.9681743535,32397.9681743535,32397.9681743535,32397.9681743535,31430.848929209747,31042.065224242437,31042.065224242437,22315.711282392986,22203.59735710803,16544.116744360737,16544.116744360737,16544.116744360737,15818.988224467446,15818.988224467446,15818.988224467446,15818.988224467446,15818.988224467446,15818.988224467446,14123.311266972565,14123.311266972565,14123.311266972565,14123.311266972565,14123.311266972565,14123.311266972565,13960.855074694495,13960.855074694495,13656.448202426103,13656.448202426103,9436.80316549212,9436.80316549212,9436.80316549212,9436.80316549212,9436.80316549212,9436.80316549212,8464.550326867091,8464.550326867091,7701.5669443949655,7701.5669443949655,7701.5669443949655,7572.414148769852,7572.414148769852,7572.414148769852,7572.414148769852,7572.414148769852,7477.699446357042,7367.784527732865,7367.784527732865,6204.600634035842,6204.600634035842,6204.600634035842,6204.600634035842,6204.600634035842,6204.600634035842,5135.857195066409,5135.857195066409,5135.857195066409,5135.857195066409,4588.544920300579,4588.544920300579,4588.544920300579,4588.544920300579,4588.544920300579,4032.8463179398586,2870.050468024814,2870.050468024814,2870.050468024814,2870.050468024814,2870.050468024814,2644.948467814595,2644.948467814595,2644.948467814595,2637.450554513815,2460.1046905745166,2460.1046905745166,2460.1046905745166,2460.1046905745166,2460.1046905745166,2424.0751376899243,2174.348222885809,1758.3131784127206,1639.7959785358867,1639.7959785358867
DE,F1,0.28523683547973633,73163.20729699155,58904.92342335484,58904.92342335484,58904.92342335484,58904.92342335484,58904.92342335484,56991.02798747777,56991.02798747777,56991.02798747777,56991.02798747777,56991.02798747777,56991.02798747777,56991.02798747777,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,39370.398817729154,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,32239.27130968435,21546.065380491706,21546.065380491706,21546.065380491706,21546.065380491706,21546.065380491706,21546.065380491706,16845.401199528475,16845.401199528475,16845.401199528475,16845.401199528475,13747.53020654343,13747.53020654343,13747.53020654343,13747.53020654343,13747.53020654343,13747.53020654343,13747.53020654343,13747.53020654343,11538.844295436413,11538.844295436413,11538.844295436413,8881.43304334277,8881.43304334277,8881.43304334277,8881.43304334277,8881.43304334277,8881.43304334277,8505.139153568238,8383.679694549493,8383.679694549493,8383.679694549493,7262.593156294417,7262.593156294417,7262.593156294417,7262.593156294417,7262.593156294417,7262.593156294417,7093.6180394485755,7093.6180394485755,7093.6180394485755,6458.4481555223165,6284.756771183891,6284.756771183891,6284.756771183891,4890.801836194529,4890.801836194529,4890.801836194529,4890.801836194529,4890.801836194529,4530.288193376421,4199.698219225354,3859.491495395684,3859.491495395684,3698.318018595273,3196.0478935272663,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495,2856.396825572495
DE,F1,0.2743048667907715,61164.47982428272,61164.47982428272,61164.47982428272,61164.47982428272,61164.47982428272,55919.84879116566,42437.6588648199,42437.6588648199,42437.6588648199,42437.6588648199,34058.21318532978,34058.21318532978,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,33306.77573718318,30016.947058932525,29624.181165182512,29624.181165182512,29624.181165182512,29624.181165182512,29624.181165182512,29624.181165182512,27169.989290166264,27169.989290166264,27169.989290166264,27169.989290166264,27169.989290166264,26107.686515403213,26107.686515403213,26107.686515403213,23655.392390619385,21327.07811082328,21327.07811082328,21327.07811082328,21327.07811082328,21327.07811082328,21327.07811082328,21327.07811082328,18050.1859663253,18050.1859663253,18050.1859663253,18050.1859663253,18050.1859663253,18050.1859663253,18050.1859663253,18050.1859663253,18050.1859663253,16704.521730617376,14805.684077369475,14805.684077369475,14651.432585452592,14651.432585452592,14651.432585452592,14651.432585452592,12158.900252932171,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9212.86882852417,9030.420393924067,9030.420393924067,9030.420393924067,9030.420393924067,8674.170178845914,8674.170178845914,8674.170178845914,8674.170178845914,7811.562644933134,7811.562644933134,7712.69158542682,6815.065970291483,6815.065970291483,6815.065970291483,6815.065970291483,6431.354125385734,5965.65950723707,5965.65950723707,5965.65950723707,5052.02209704196,4377.274469797621,4377.274469797621,4377.274469797621,4377.274469797621,4377.274469797621,3469.8801848591993,3469.8801848591993
DE,F1,0.30817437171936035,60690.11487979187,60690.11487979187,60690.11487979187,60690.11487979187,58031.71974023019,54125.57899027945,53590.34303094754,53590.34303094754,53590.34303094754,53590.34303094754,44211.61511926693,44211.61511926693,44211.61511926693,40230.785327104626,40230.785327104626,40230.785327104626,40230.785327104626,40230.785327104626,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,33556.66434585677,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,20207.11529662712,18841.842163895253,17877.542870483237,17877.542870483237,17877.542870483237,13251.122353144334,13251.122353144334,13251.122353144334,12700.55553719618,12700.55553719618,11880.813445976562,11880.813445976562,10581.00064090763,10581.00064090763,10024.356722565482,10024.356722565482,9017.1235460466,9017.1235460466,9017.1235460466,9017.1235460466,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4262.803313443378,4069.097364859993,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3878.3069638282,3500.985354020365,3500.985354020365,3500.985354020365,3500.985354020365,3494.5440444953265
DE,F1,0.35804295539855957,52403.21767386655,52403.21767386655,52403.21767386655,52403.21767386655,52403.21767386655,52403.21767386655,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,37859.91218854661,33620.10523870475,33366.849590964935,33366.849590964935,33366.849590964935,31968.26490005637,28161.45666329017,24094.02502388817,24094.02502388817,24094.02502388817,21842.200153134523,20143.96318211009,20143.96318211009,18125.502624573695,18125.502624573695,18125.502624573695,18125.502624573695,18125.502624573695,18125.502624573695,16999.150571857477,13581.307280441164,13581.307280441164,13581.307280441164,13581.307280441164,13581.307280441164,13581.307280441164,12325.988929847916,9594.020762692486,9594.020762692486,9594.020762692486,9594.020762692486,9594.020762692486,9594.020762692486,9594.020762692486,8231.304032110067,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,7882.600980881571,6981.379650267656,6981.379650267656,6856.692626313818,5914.272671688325,5914.272671688325,5914.272671688325,5000.529236628792,5000.529236628792,5000.529236628792,5000.529236628792,5000.529236628792,5000.529236628792,5000.529236628792,4507.038967765545,4507.038967765545,4507.038967765545,4507.038967765545,4106.673806431861,4106.673806431861,3147.3071665058255,3147.3071665058255,3147.3071665058255,3147.3071665058255,3147.3071665058255,3141.2604416514178,3141.2604416514178,3042.035780237952,3042.035780237952,3042.035780237952,2932.622807067354,2432.827326826763,2432.827326826763,2432.827326826763,2432.827326826763
DE,F1,0.36901402473449707,73088.71225138319,73088.71225138319,68829.5195860221,68829.5195860221,68829.5195860221,57261.875794229134,49307.11051353526,47773.226612876606,47585.249019429444,47585.249019429444,33971.9870170988,33971.9870170988,23965.260215845992,23965.260215845992,23965.260215845992,23965.260215845992,23965.260215845992,21958.117461854155,21958.117461854155,21958.117461854155,21958.117461854155,21958.117461854155,21958.117461854155,21958.117461854155,16017.071815612833,16017.071815612833,16017.071815612833,16017.071815612833,16017.071815612833,16017.071815612833,16017.071815612833,16017.071815612833,16017.071815612833,15208.450579321992,15208.450579321992,15208.450579321992,15208.450579321992,15208.450579321992,15208.450579321992,11735.000184383296,11735.000184383296,11735.000184383296,11735.000184383296,11735.000184383296,11735.000184383296,11735.000184383296,11735.000184383296,10907.674332809618,10907.674332809618,10907.674332809618,10907.674332809618,10907.674332809618,10907.674332809618,10907.674332809618,10511.971704782196,10511.971704782196,10511.971704782196,8520.400689704851,8520.400689704851,8520.400689704851,7797.025569758885,7797.025569758885,7797.025569758885,7225.538238042072,7220.2938780456425,7220.2938780456425,5984.57428481175,5984.57428481175,5984.57428481175,5335.879443162987,5335.879443162987,4570.727375584478,4570.727375584478,4570.727375584478,4278.426744646658,3297.615260770863,3297.615260770863,3297.615260770863,3297.615260770863,3297.615260770863,3297.615260770863,3297.615260770863,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2712.754446396039,2621.302534392883,2498.730204432024,1735.0654469804704,1735.0654469804704,1735.0654469804704,1735.0654469804704,1735.0654469804704
DE,F1,0.40886855125427246,73224.81851167588,73224.81851167588,73224.81851167588,65113.82157668331,65113.82157668331,65113.82157668331,65113.82157668331,65113.82157668331,65113.82157668331,65113.82157668331,65113.82157668331,61154.908031582476,33824.69781496865,33824.69781496865,33824.69781496865,33824.69781496865,33824.69781496865,33824.69781496865,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,26389.317527932195,22159.78983972009,22159.78983972009,22159.78983972009,22159.78983972009,22159.78983972009,22159.78983972009,22159.78983972009,22159.78983972009,22159.78983972009,17139.216453871053,17139.216453871053,17139.216453871053,17139.216453871053,17139.216453871053,17139.216453871053,17139.216453871053,17139.216453871053,17085.802710250045,16580.60278439002,16580.60278439002,14367.651173428625,13699.954894752233,13699.954894752233,12264.315142465894,12264.315142465894,11387.229732588206,11387.229732588206,10032.450318045183,10032.450318045183,10032.450318045183,10032.450318045183,10032.450318045183,9840.237080880726,9840.237080880726,8381.299054948315,8381.299054948315,8381.299054948315,7357.823674161092,7357.823674161092,7357.823674161092,7357.823674161092,7357.823674161092,7357.823674161092,6450.865337783434,6450.865337783434,6450.865337783434,6450.865337783434,6450.865337783434,6450.865337783434,6347.5965091562475,6347.5965091562475,6347.5965091562475,6347.5965091562475,6347.5965091562475,5408.589056436097,5408.589056436097,4656.551182004739,4656.551182004739,4656.551182004739,4656.551182004739,4513.385419962963,4513.385419962963,4513.385419962963,4384.40220501321,4384.40220501321,4384.40220501321,4384.40220501321,4384.40220501321,4384.40220501321,4384.40220501321,3823.5268343895514
